FEN,Evaluation
r1bq1bnr/pppppk1p/5p2/4n1p1/4P1P1/1P1B4/P1PP1P1P/RNBQK1NR w KQ - 5 6,60
r1bq2nr/pppppk1p/5p1b/4n1p1/P3P1P1/1P1B4/2PP1P1P/RNBQK1NR w KQ - 1 7,120
6nr/pqprp2p/1p1pkp1b/6n1/P1B1P1P1/1P6/1BPP1PKR/RN1Q2N1 b - - 2 17,-613
7r/p4rk1/3Pp2p/1Pp1p3/2B1N1P1/1PR3PK/2P5/4R1N1 b - - 0 46,-965
r7/p4rk1/3Pp2p/1Pp1p3/2B1N1PK/1PR3P1/2P5/4R1N1 b - - 2 47,-1011
rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1,77
rnbqkb1r/pppppppp/5n2/8/8/5P2/PPPPP1PP/RNBQKBNR w KQkq - 1 2,-53
rnbqkb1r/pppppppp/5n2/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 2,53
rnbqkb1r/pppp1ppp/5n2/8/4pP2/1P6/P1PPP1PP/RNBQKBNR w KQkq - 0 4,-96
rnbqkb1r/pppp1ppp/5n2/8/4pP1P/1P6/P1PPP1P1/RNBQKBNR b KQkq - 0 4,215
rnbqkb1r/pppp1ppp/8/7n/4pP1P/1P6/P1PPP1P1/RNBQKBNR w KQkq - 1 5,-223
rnbqk2r/ppppbppp/8/7n/4pP1P/1P5R/P1PPP1P1/RNBQKBN1 w Qkq - 3 6,-330
rnbqk2r/1pppbppp/8/p6n/4pP1P/1P6/P1PPP1PR/RNBQKBN1 w Qkq - 0 7,-273
rnbqk2r/1ppp1ppp/8/p1b4n/4pP1P/NP6/P1PPP1PR/R1BQKBN1 w Qkq - 2 8,-260
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,-31
rnbqkb1r/pppppppp/7n/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2,111
rnbqkb1r/pppppppp/7n/8/7P/5N2/PPPPPPP1/RNBQKB1R b KQkq - 0 2,-42
rnbqkb1r/1ppppppp/p6n/8/7P/5N2/PPPPPPP1/RNBQKB1R w KQkq - 0 3,83
rnbqkb1r/1ppppppp/p6n/8/1P5P/5N2/P1PPPPP1/RNBQKB1R b KQkq - 0 3,-6
rnbqkb1r/1p1ppppp/p1p4n/8/1P5P/5N2/P1PPPPP1/RNBQKB1R w KQkq - 0 4,23
rnbqkb1r/1p1ppppp/p1p4n/8/1P5P/P4N2/2PPPPP1/RNBQKB1R b KQkq - 0 4,-18
rnbqkb1r/1p1ppppp/p1p5/8/1P4nP/P4N2/2PPPPP1/RNBQKB1R w KQkq - 1 5,14
rnbqkb1r/1p1ppppp/p1p4n/7P/1P6/P4N2/2PPPPP1/RNBQKB1R w KQkq - 1 6,82
rnbqkb1r/1p1ppppp/p1p4n/7P/1P6/P4N2/2PPPPP1/RNBQKBR1 b Qkq - 2 6,27
rnbqkb1r/3ppppp/ppp4n/7P/1P6/P4N2/2PPPPP1/RNBQKBR1 w Qkq - 0 7,105
rnbqkb1r/3ppppp/ppp4n/7P/1P1P4/P4N2/2P1PPP1/RNBQKBR1 b Qkq - 0 7,-70
rnbq1b1r/3kpppp/p1pp4/1p5P/1P1n2P1/P7/2PNPP2/RNBQKBR1 w Q - 0 12,68
rnbq1b1r/3k1ppp/p1pp4/1p2p2P/1P4P1/P4N2/2Q1PP2/RNB1KB1R b Q - 0 14,-255
rn3k1r/1b4pp/p1p2B2/1p6/1b1p4/P1Q3p1/N3Pq2/RN2KBR1 w Q - 0 31,-1214
rn5r/4Bk2/p5p1/1pP4p/3p4/3N4/3R4/1N1QRK2 b - - 1 50,-99985
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-17
rnbqkb1r/pp2pppp/5n2/2ppP3/8/5K2/PPPP1PPP/RNBQ1BNR b kq - 0 4,664
rnb1kb1r/pp1qpppp/5n2/2ppP3/8/3B1K2/PPPP1PPP/RNBQ2NR b kq - 2 5,99998
rnb2b1r/pp1k3p/4pn2/1qP1P2P/P2B2p1/3P1K2/2P1QPP1/RN4NR w - - 0 18,179
1n6/rb3Q1N/p1k1p3/4P3/Nb3n2/3PPK2/2P5/5r2 w - - 13 39,-853
bn6/r6N/p1k1p2Q/4P3/Nb6/3PP1K1/2P1n3/4r3 w - - 19 42,-522
bn6/7Q/p1k1p3/4P3/Nb6/3PPK2/2P1n3/4r3 b - - 0 43,495
bn6/7Q/p3p3/3kP3/Nb6/3PPK2/2P1n3/4r3 w - - 1 44,99999
bn6/6Q1/p3p3/b2kP3/N3P3/2PP1K2/4n3/2r5 b - - 0 46,-264
rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1,12
rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1,13
rnbqkbnr/ppppp1pp/8/5p2/8/7P/PPPPPPP1/RNBQKBNR w KQkq - 0 2,47
rnbqkbnr/ppppp1pp/8/5p2/8/3P3P/PPP1PPP1/RNBQKBNR b KQkq - 0 2,-19
r1bqkbnr/ppppp1pp/2n5/5p2/8/3P3P/PPP1PPP1/RNBQKBNR w KQkq - 1 3,22
r1bqkbnr/ppp1p1pp/2np4/5p2/3P4/7P/PPP1PPP1/RNBQKBNR w KQkq - 0 4,7
r1bqkbnr/ppp1p1pp/3p4/4np2/3P4/PP5P/2P1PPP1/RNBQKBNR b KQkq - 0 5,5
r1bqkbnr/ppp1p1pp/3p2n1/5p2/3P4/PP5P/2P1PPP1/RNBQKBNR w KQkq - 1 6,64
r1b1q1nr/ppp3bp/3p1k2/1P1P1P1R/5PP1/PR6/2P5/1NN1KB2 w - - 1 33,-553
rnbqkbnr/pppppppp/8/8/7P/8/PPPPPPP1/RNBQKBNR b KQkq - 0 1,41
r1bqkbnr/pppppppp/n7/8/7P/8/PPPPPPP1/RNBQKBNR w KQkq - 1 2,78
r1bqkbnr/pppppppp/n7/8/7P/N7/PPPPPPP1/R1BQKBNR b KQkq - 2 2,27
r1bqkbnr/ppp1pppp/n7/3p4/7P/N7/PPPPPPP1/R1BQKBNR w KQkq - 0 3,-22
r2qkbnr/ppp1pppp/n3b3/3p4/2N4P/8/PPPPPPP1/R1BQKBNR w KQkq - 2 4,-49
r2qkbnr/ppp1pppp/n3b3/N2p4/7P/8/PPPPPPP1/R1BQKBNR b KQkq - 3 4,75
r2qkbnr/p3pppp/n3b3/Nppp4/7P/P7/1PPPPPP1/R1BQKBNR w KQkq - 0 6,-42
r2qkbnr/p2bpppp/n7/1ppp4/2N4P/P7/1PPPPPP1/R1BQKBNR w KQkq - 2 7,56
r2qkbnr/p2bppp1/n7/1ppp3p/2N4P/P6R/1PPPPPP1/R1BQKBN1 w Qkq - 0 8,-27
3r4/pb2q2n/k6b/1ppp4/PP1p1p1P/3P4/nRP5/2BNK3 w - - 1 50,-1727
rnbqkbnr/pppppppp/8/8/8/3P4/PPP1PPPP/RNBQKBNR b KQkq - 0 1,21
r1bqkbnr/pppppppp/n7/8/8/3P4/PPP1PPPP/RNBQKBNR w KQkq - 1 2,52
r1bqkbnr/pppppppp/n7/8/8/3P2P1/PPP1PP1P/RNBQKBNR b KQkq - 0 2,-24
r1bqkbnr/pppp1ppp/n7/4p3/8/3P2P1/PPP1PP1P/RNBQKBNR w KQkq - 0 3,37
r1bqkbnr/pppp1ppp/n7/4p3/8/3P2PP/PPP1PP2/RNBQKBNR b KQkq - 0 3,35
r1bqkbnr/pppp1p1p/n7/4p1p1/8/3P2PP/PPPQPP2/RNB1KBNR b KQkq - 1 4,27
r4k1r/pp1q3p/n1p1b2N/3ppn2/8/PP1P1QPP/2P1PP2/R1B1KBNR b KQ - 2 15,-549
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,-22
rnbqkbnr/pp1ppppp/2p5/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,31
rnbqkbnr/pp1ppppp/2p5/4N3/8/8/PPPPPPPP/RNBQKB1R b KQkq - 1 2,48
rnbqkbnr/pp1pp1pp/2p5/4Np2/7P/8/PPPPPPP1/RNBQKB1R b KQkq - 0 3,66
r1b3nr/k4N1p/2p1p2P/P2p1b2/N3nPP1/2K1b3/3B4/6R1 w - - 6 39,-901
rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-16
rnbqkbnr/ppppp1pp/8/5p2/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,48
rnbqkbnr/ppppp1pp/8/5p2/1P6/4P3/P1PP1PPP/RNBQKBNR b KQkq - 0 2,-33
rnbqkb1r/ppppp1pp/5n2/5p2/1P6/4P3/P1PP1PPP/RNBQKBNR w KQkq - 1 3,40
rnbqkb1r/ppppp1pp/8/5p1n/1P6/4P3/P1PP1PPP/RNB1KBNR w KQkq - 0 4,-636
rnbqkb1r/ppppp1pp/8/5p1n/1P5P/4P3/P1PP1PP1/RNB1KBNR b KQkq - 0 4,654
rnbqkb1r/pppp2pp/8/4pp1n/1P5P/4P3/P1PP1PP1/RNB1KBNR w KQkq - 0 5,-656
rnbqk2r/ppppb1pp/8/4pp1n/1P5P/4P1P1/P1PP1P2/RNB1KBNR w KQkq - 1 6,-660
rnbqk2r/ppp1b1pp/3p4/4pp1n/1P5P/4P1P1/P1PPNP2/RNB1KB1R w KQkq - 0 7,-677
rnbq1k1r/ppp1b1pp/3p4/4pp1n/1P5P/B3P1P1/P1PPNP2/RN2KB1R w KQ - 2 8,-670
2r1r3/p5p1/5k1p/P2p3n/b2b3P/4P1q1/3R1P2/2NKN3 w - - 14 43,-99994
4r3/p2b1kp1/7p/P2p3n/3bPP1P/2q5/R3K3/2r1N3 w - - 1 47,-99998
4r3/p2b1kp1/7p/P2p3n/3bPP1P/8/1q2K3/R1r1N3 w - - 3 48,-99998
8/p2b1kp1/1r5p/Pq1p3n/3bPP1P/R7/2N1K3/2r5 w - - 9 51,-99997
rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,16
r1bqkbnr/pppppppp/2n5/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 1 2,18
r1bqkbnr/pppppppp/2n5/8/8/PP6/2PPPPPP/RNBQKBNR b KQkq - 0 2,33
rnbqkbnr/pppppppp/8/8/8/PP6/2PPPPPP/RNBQKBNR w KQkq - 1 3,68
rnbqkbnr/pppppppp/8/8/2P5/PP6/3PPPPP/RNBQKBNR b KQkq - 0 3,-41
rnbqkbnr/pppppp1p/6p1/8/2P5/PP6/3PPPPP/RNBQKBNR w KQkq - 0 4,42
rnbqkbnr/pppppp1p/6p1/8/2P2P2/PP6/3PP1PP/RNBQKBNR b KQkq - 0 4,53
rnbqkbnr/pppp1p1p/4p1p1/8/2P2P2/PP6/3PP1PP/RNBQKBNR w KQkq - 0 5,33
rnbqkbnr/p1pp1p1p/1p2p1p1/8/2P2P2/PP3N2/3PP1PP/RNBQKB1R w KQkq - 0 6,85
r1b1k2r/p2p3p/np1bp1p1/2p5/1PP1pn1q/PNBP4/R1Q3PP/1N2KB1R w Kkq - 2 15,142
1rB2br1/p3k2p/n5p1/1p2p3/P1P2n1q/1Npp4/R1Q3P1/1N1RK3 w - - 0 30,-1139
3Rkb2/p5r1/n4rpp/1P2p3/P4nB1/1Np4q/R5P1/1N1Q1K2 b - - 6 36,-563
3R1b2/p4kr1/n3nrpp/1P2p3/P7/1Np4B/R5P1/1N1Q1K2 w - - 1 38,612
3R1bk1/p5r1/n4rpp/1P2p3/P5P1/2p4B/2R5/NN1QK3 b - - 0 41,-892
3R1b2/p4kr1/n4rpp/1P2p3/P5P1/2p4B/8/NNRQK3 b - - 2 42,-1069
5b2/p2R1kr1/nr4pp/1P2p3/P5P1/2p4B/8/NNRQK3 b - - 4 43,-1144
rnbqkbnr/pppppppp/8/8/8/3P4/PPP1PPPP/RNBQKBNR b KQkq - 0 1,11
rnbqkbnr/ppppp1pp/8/5p2/8/3P4/PPP1PPPP/RNBQKBNR w KQkq - 0 2,37
rnbqkbnr/ppppp1pp/8/5p2/8/P2P4/1PP1PPPP/RNBQKBNR b KQkq - 0 2,-16
rnbqkbnr/p1ppp1pp/1p6/5p2/8/P2P4/1PP1PPPP/RNBQKBNR w KQkq - 0 3,84
rnbqkbnr/p1ppp1pp/1p6/5p2/2P5/P2P4/1P2PPPP/RNBQKBNR b KQkq - 0 3,-28
1n2r3/3p4/1Q1k1np1/5pp1/1PPPpP2/N1B1K1Pq/4P1B1/3RR3 b - - 5 35,-1404
1n6/3pr1k1/5np1/1N1P1pp1/1PP1pP2/3RK1q1/3BP3/1R6 w - - 0 43,-955
1n2n3/3p2k1/6p1/1N1P1pP1/1PPKr3/3Rp1q1/3BP3/6R1 w - - 3 46,-735
1n2n3/3p2k1/6p1/1NKP1pP1/1PP1r3/2BRp3/4P2q/4R3 b - - 8 48,375
rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1,128
rnbqkbnr/1ppppppp/8/p7/6P1/8/PPPPPP1P/RNBQKBNR w KQkq - 0 2,-46
rnbqkbnr/1ppppppp/8/p7/6P1/5N2/PPPPPP1P/RNBQKB1R b KQkq - 1 2,42
rnbqkbnr/1ppp1ppp/4p3/p7/6P1/5N2/PPPPPP1P/RNBQKB1R w KQkq - 0 3,0
rnbqkbnr/1ppp1ppp/4p3/p7/6P1/4PN2/PPPP1P1P/RNBQKB1R b KQkq - 0 3,35
rnbqkb1r/1pppnppp/4p3/p7/6P1/4PN2/PPPP1P1P/RNBQKB1R w KQkq - 1 4,25
rnbqkb1r/1pppnppp/4p3/p7/6PP/4PN2/PPPP1P2/RNBQKB1R b KQkq - 0 4,-21
rnbqkb1r/1p1pnppp/4p3/p1p5/6PP/4PN2/PPPP1P2/RNBQKB1R w KQkq - 0 5,28
2k4b/3b1p2/r1p1p3/p7/P1p2nPp/5P1R/1N1PKBB1/7R w - - 8 39,-58
2bk4/6b1/2p2p2/p3p3/P1P2PP1/R7/1r3Kn1/4B2R w - - 0 50,-379
rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,-20
rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,36
rnbqkbnr/pp2pppp/3p4/1Pp5/2P5/8/P2PPPPP/RNBQKBNR b KQkq - 0 3,-31
rnbqkbnr/pp2p1pp/3p1p2/1Pp5/2P5/8/P2PPPPP/RNBQKBNR w KQkq - 0 4,57
rnbqkbnr/pp2p1pp/3p1p2/1Pp5/2P1P3/8/P2P1PPP/RNBQKBNR b KQkq - 0 4,-42
rnbqkbnr/pp2p2p/3p1p2/1Pp3p1/2P1P3/8/P2P1PPP/RNBQKBNR w KQkq - 0 5,167
5b2/R3p1kr/3p4/1pB1Pp1p/N1P1b3/5K1N/P2P2p1/2R2B1R w - - 0 32,301
5b2/B3pN2/3p3k/R3Pp2/NpP4p/5K2/P1bP4/R1R5 b - - 0 45,-1522
5b2/B3pN2/3p4/R3Pp1k/NpP1b2p/5K2/P2P4/R4R2 w - - 3 47,1383
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,-29
rnbqkbnr/pppppp1p/6p1/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,64
rnbqkbnr/pppppp1p/6p1/8/3P4/3Q4/PPP1PPPP/RNB1KBNR b KQkq - 1 2,3
rnbqk1nr/pppp1p1p/6pB/4p3/1b1P4/3Q4/PPP1PPPP/RN2KBNR w KQkq - 2 4,39
1nb3r1/Q3k2N/2pb1np1/4Pp2/RP1PP3/7P/6PR/1N1K1B2 b - - 2 31,-1584
1n6/1b4r1/1Rp1kNp1/1Q2P3/3PP3/8/4K1pR/1N6 b - - 3 43,-99994
8/1b4r1/nRp1kNp1/1Q2P3/3PP3/5K2/6pR/1N6 b - - 5 44,-99994
rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1,9
rnbqkbnr/pppp1ppp/4p3/8/8/7P/PPPPPPP1/RNBQKBNR w KQkq - 0 2,10
rnbqkbnr/pppp1ppp/4p3/8/8/2N4P/PPPPPPP1/R1BQKBNR b KQkq - 1 2,34
rnb1kbnr/pppp1ppp/4p3/6q1/8/2N4P/PPPPPPP1/R1BQKBNR w KQkq - 2 3,117
rnb1kbnr/ppp2ppp/3pp3/6q1/8/2N1P2P/PPPP1PP1/R1BQKBNR w KQkq - 0 4,110
rnb2bnr/ppp1kppp/3pp3/6q1/P7/2N1P2P/1PPP1PP1/R1BQKBNR w KQ - 1 5,197
rnb2bnr/ppp1kpp1/3pp2p/6q1/P7/1PN1P2P/2PP1PP1/R1BQKBNR w KQ - 0 6,175
rnb2bnr/pp2kpp1/2ppp2p/6q1/P3P3/1PN4P/2PP1PP1/R1BQKBNR w KQ - 0 7,188
r1b2bnr/pp1nkpp1/2ppp2p/6q1/P3P3/1PNB3P/2PP1PP1/R1BQK1NR w KQ - 2 8,122
r1b2bnr/pp1nkpp1/2ppp2p/8/P3P3/1PNBP2P/R1PP2P1/2BQK1NR b K - 0 9,-689
rnb2bnr/pp2kpp1/2ppp2p/8/P3P3/1PNBP2P/R1PP2P1/2BQK1NR w K - 1 10,736
rnb2bnr/pp2kpp1/2ppp2p/8/P3P3/RPNBP2P/2PP2P1/2BQK1NR b K - 2 10,-699
rn3bnr/pp1bkpp1/2ppp2p/8/P3P3/RPNBP2P/2PP2P1/2BQK1NR w K - 3 11,736
rn3bnr/pp1bkpp1/2ppp2p/8/P3P1P1/RPNBP2P/2PP4/2BQK1NR b K - 0 11,-715
r4b1r/p5p1/n3pnkp/2p1QpP1/Ppb1PN1P/RP1BP2R/2PP4/2B2KN1 b - - 10 21,-99991
rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1,9
rnbqkbnr/pp1ppppp/2p5/8/8/P7/1PPPPPPP/RNBQKBNR w KQkq - 0 2,14
rnbqkbnr/pp1ppppp/2p5/8/3P4/P7/1PP1PPPP/RNBQKBNR b KQkq - 0 2,-11
rnbqkbnr/p2ppppp/2p5/1p6/3P4/P7/1PP1PPPP/RNBQKBNR w KQkq - 0 3,84
rnbqkbnr/p2ppppp/2p5/1p6/3P4/P1N5/1PP1PPPP/R1BQKBNR b KQkq - 1 3,-70
rnq2bnr/pb1k1ppp/2ppp3/8/pP1P4/R1N1P3/2P1KPPP/2BQ1BNR b - - 1 10,27
rnq2bnr/pb1k1p1p/2ppp3/6p1/pP1P4/R1N1P2N/2P1KPPP/2BQ1B1R b - - 1 11,-66
rn3bnr/pbqk1p1p/2ppp3/6p1/pP1P4/R3P2N/N1P1KPPP/2BQ1B1R b - - 3 12,35
1r1qk1nr/4b3/bNp1p2p/2PP1pN1/4P3/5Pp1/3RK1PP/2B1QB1R w - - 0 35,379
rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,9
rnbqkbnr/ppppppp1/8/7p/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2,62
rnbqkbnr/ppppppp1/8/7p/1P6/2N5/P1PPPPPP/R1BQKBNR b KQkq - 0 2,54
3k3r/1p2np2/3rb2b/p5p1/P1p1P1pN/7P/2P2P2/RQ1K1BNR w - - 0 29,338
2k4r/1p2nb2/2r4b/p3PppK/P1p2P1N/2PBQ2P/8/2R2R2 w - - 1 47,-99999
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,-26
rnbqkbnr/p1pppppp/1p6/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,81
rnbqkbnr/p1pppppp/1p6/8/3P4/4B3/PPP1PPPP/RN1QKBNR b KQkq - 1 2,0
r1bqkbnr/p1pppppp/np6/8/3P4/4B3/PPP1PPPP/RN1QKBNR w KQkq - 2 3,39
r1bqkbnr/p1pppppp/np6/8/3P4/8/PPPBPPPP/RN1QKBNR b KQkq - 3 3,-12
1rbqkbnr/p1pppppp/np6/8/3P4/8/PPPBPPPP/RN1QKBNR w KQk - 4 4,118
1rbqkbnr/p1pppppp/np6/3P4/8/8/PPPBPPPP/RN1QKBNR b KQk - 0 4,17
1rbqkbnr/p1ppp1pp/np6/3P1p2/8/8/PPPBPPPP/RN1QKBNR w KQk - 0 5,40
1rbqkbnr/p1ppp1pp/np6/3P1p2/8/2N5/PPPBPPPP/R2QKBNR b KQk - 1 5,-42
r4b1r/p2p2p1/b2P1k1p/1P6/1P2q2P/Nn2Pp2/P2QP1P1/RK3B1R w - - 8 28,-306
r4b1r/p2p1kp1/3P3p/1bnQ4/1P5P/N3Pp2/PK2P1P1/R4B1R b - - 0 32,-970
2r4r/p2p1kb1/3P4/1bn4p/1P5P/N3Pp2/PK2P1P1/2R2B1R w - - 2 37,-559
3r3r/p2p1kb1/3P4/1N5p/nP4PP/2R1Pp2/PK2P3/5B1R w - - 1 40,-128
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,-22
rnbqkbnr/1ppppppp/p7/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,66
rnbqkbnr/1ppppppp/p7/3P4/8/8/PPP1PPPP/RNBQKBNR b KQkq - 0 2,-13
rnbqkb1r/1ppppppp/p6n/3P4/8/8/PPPQPPPP/RNB1KBNR b KQkq - 2 3,-22
rnbqkb1r/1pppp1pp/p6n/3P1p2/1Q6/8/PPP1PPPP/RNB1KBNR b KQkq - 1 4,29
rnbqkb1r/1ppppnpp/p7/3P1p2/1Q6/2P5/PP2PPPP/RNB1KBNR b KQkq - 0 5,112
r2q1b1r/3nkPp1/pp6/7p/B1p2Q2/P1P4P/bP1KPP2/R1B3NR b - - 2 19,-355
r2q1b1r/4kPp1/pp6/4n2p/B1p2Q2/P1P4P/bP1KPP2/R1B3NR w - - 3 20,464
6B1/3q2p1/p4n1N/Pp5k/1PP1P2p/2B3rP/8/2R3KR w - - 5 49,-99995
6B1/6p1/p4n1N/Pp5k/1PP1P2p/2B3rq/7K/2R4R w - - 0 50,-100000
rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1,74
rnbqkbnr/ppp1pppp/8/3p4/8/5P2/PPPPP1PP/RNBQKBNR w KQkq - 0 2,-53
rnbqkbnr/ppp1pppp/8/3p4/8/1P3P2/P1PPP1PP/RNBQKBNR b KQkq - 0 2,111
rn1qkbnr/ppp1pppp/8/3p4/8/1P3P1P/P1PPP2P/RNBQKBNR b KQkq - 0 3,-251
rn1qkbnr/pp2pppp/8/2pp4/8/1P3P1P/P1PPP2P/RNBQKBNR w KQkq - 0 4,338
rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1,8
rnbqkbnr/pppppp1p/8/6p1/8/P7/1PPPPPPP/RNBQKBNR w KQkq - 0 2,137
rnbqkbnr/pppppp1p/8/6p1/8/P4N2/1PPPPPPP/RNBQKB1R b KQkq - 1 2,29
rnbqkbnr/p1pppp1p/8/1p4p1/8/P4N2/RPPPPPPP/1NBQKB1R b Kkq - 1 3,36
r1bq1bnr/p2k1p1p/n7/1Nppp1p1/P7/8/RPPPPPPP/1NBQKB1R b K - 0 8,-95
r1b2bnr/p2k3p/n4p2/q3p1p1/P1ppP3/N2P4/RPP2PPP/1NBQKB1R w K - 2 12,337
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,-24
rnbqkbnr/ppppppp1/7p/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,63
rnbqkbnr/ppppppp1/7p/8/P7/5N2/1PPPPPPP/RNBQKB1R b KQkq - 0 2,0
rnbqkbnr/ppppp1p1/5p1p/8/P7/5N2/1PPPPPPP/RNBQKB1R w KQkq - 0 3,221
rnbqkbnr/ppppp1p1/5p1p/8/P7/5N2/RPPPPPPP/1NBQKB1R b Kkq - 1 3,-12
rnbqkbnr/pp1pp1p1/2p2p1p/8/P7/5N2/RPPPPPPP/1NBQKB1R w Kkq - 0 4,139
rnbqkbnr/pp1pp1p1/2p2p1p/8/P6N/8/RPPPPPPP/1NBQKB1R b Kkq - 1 4,-143
rnbqkbnr/pp1pp1p1/5p1p/2p5/P6N/8/RPPPPPPP/1NBQKB1R w Kkq - 0 5,306
rnbqkbnr/pp1pp1p1/5p1p/2p5/P7/5N2/RPPPPPPP/1NBQKB1R b Kkq - 1 5,-20
rnbqkbnr/pp1p2p1/4pp1p/2p5/P7/5N2/RPPPPPPP/1NBQKB1R w Kkq - 0 6,27
rnbqkbnr/pp1p2p1/4pp1p/2p5/P6N/8/RPPPPPPP/1NBQKB1R b Kkq - 1 6,24
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-38
rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,31
rnbqkbnr/pp1ppppp/2p5/4P3/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,6
rnbqkb1r/pp1ppppp/2p4n/4P3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 3,66
rnbqkb1r/pp1ppppp/2p4n/4P2Q/8/8/PPPP1PPP/RNB1KBNR b KQkq - 2 3,86
rnbqkb1r/1p1ppppp/p1p4n/4P2Q/8/P7/1PPP1PPP/RNB1KBNR b KQkq - 0 4,81
rnbqkbr1/1p1ppppp/p1p4n/4P2Q/8/P7/1PPPKPPP/RNB2BNR b q - 2 5,185
rnbqkbr1/3ppppp/ppp4n/4P3/7Q/P7/1PPPKPPP/RNB2BNR b q - 1 6,150
1nbqk1r1/3pbppp/r1p5/pp2P3/P4n2/8/1PPPKP1P/1RBN1BNR w - - 1 14,-687
rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1,32
r1bqkbnr/pppppppp/n7/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 1 2,50
r1bqkbnr/pppppppp/n7/8/5P2/5N2/PPPPP1PP/RNBQKB1R b KQkq - 2 2,-40
r1bqk2r/p1pp1p1p/1p5b/6pn/3P1p1N/PP5P/RP1KPBP1/1N1Q1B1R w kq - 3 12,242
1rq5/7p/p2Nk3/1Pp1Q2n/3P1ppN/6B1/RP3KP1/5B1R b - - 0 35,-99987
r7/3k2nR/P2N4/R1p2N2/3P1pp1/6B1/1q3KP1/5B2 w - - 0 43,979
rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,8
rnbqkbnr/pp1ppppp/2p5/8/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2,26
rnbqkbnr/pp1ppppp/2p5/8/5P2/2N5/PPPPP1PP/R1BQKBNR b KQkq - 0 2,15
rnb1kbnr/pp1ppppp/2p5/q7/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 1 3,36
rnb1kbnr/pp1ppppp/2p5/8/Pq3P2/2N5/1PPPP1PP/R1BQKBNR w KQkq - 1 4,66
rnb1kbnr/1p1ppppp/2p5/p7/Pq3P1P/2N5/1PPPP1P1/R1BQKBNR w KQkq - 0 5,40
rnb1kbnr/1p1ppppp/8/p1p5/Pq3P1P/2NP4/1PP1P1P1/R1BQKBNR w KQkq - 0 6,180
